city,x,y,before,after,mask,split
Hardoi,7788,7316,D:\CV\images\before\Hardoi_2018-07-04_before_7788_7316.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_7316.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_7316.tif,val
Hardoi,7788,7552,D:\CV\images\before\Hardoi_2018-07-04_before_7788_7552.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_7552.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_7552.tif,val
Hardoi,7788,7788,D:\CV\images\before\Hardoi_2018-07-04_before_7788_7788.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_7788.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_7788.tif,val
Hardoi,7788,8024,D:\CV\images\before\Hardoi_2018-07-04_before_7788_8024.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_8024.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_8024.tif,val
Hardoi,7788,8260,D:\CV\images\before\Hardoi_2018-07-04_before_7788_8260.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_8260.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_8260.tif,val
Hardoi,7788,8496,D:\CV\images\before\Hardoi_2018-07-04_before_7788_8496.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_8496.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_8496.tif,val
Hardoi,7788,8732,D:\CV\images\before\Hardoi_2018-07-04_before_7788_8732.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_8732.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_8732.tif,val
Hardoi,7788,8968,D:\CV\images\before\Hardoi_2018-07-04_before_7788_8968.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_8968.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_8968.tif,val
Hardoi,7788,9204,D:\CV\images\before\Hardoi_2018-07-04_before_7788_9204.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_9204.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_9204.tif,val
Hardoi,7788,9440,D:\CV\images\before\Hardoi_2018-07-04_before_7788_9440.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_9440.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_9440.tif,val
Hardoi,7788,10148,D:\CV\images\before\Hardoi_2018-07-04_before_7788_10148.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_10148.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_10148.tif,train
Hardoi,7788,10384,D:\CV\images\before\Hardoi_2018-07-04_before_7788_10384.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_10384.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_10384.tif,train
Hardoi,7788,10620,D:\CV\images\before\Hardoi_2018-07-04_before_7788_10620.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_10620.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_10620.tif,train
Hardoi,7788,10856,D:\CV\images\before\Hardoi_2018-07-04_before_7788_10856.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_10856.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_10856.tif,train
Hardoi,7788,11092,D:\CV\images\before\Hardoi_2018-07-04_before_7788_11092.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_11092.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_11092.tif,train
Hardoi,7788,11328,D:\CV\images\before\Hardoi_2018-07-04_before_7788_11328.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_11328.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_11328.tif,train
Hardoi,7788,11564,D:\CV\images\before\Hardoi_2018-07-04_before_7788_11564.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_11564.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_11564.tif,train
Hardoi,7788,11800,D:\CV\images\before\Hardoi_2018-07-04_before_7788_11800.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_11800.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_11800.tif,train
Hardoi,7788,12036,D:\CV\images\before\Hardoi_2018-07-04_before_7788_12036.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_12036.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_12036.tif,train
Hardoi,7788,12272,D:\CV\images\before\Hardoi_2018-07-04_before_7788_12272.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_12272.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_12272.tif,train
Hardoi,7788,12508,D:\CV\images\before\Hardoi_2018-07-04_before_7788_12508.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_12508.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_12508.tif,train
Hardoi,7788,12744,D:\CV\images\before\Hardoi_2018-07-04_before_7788_12744.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_12744.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_12744.tif,train
Hardoi,7788,12980,D:\CV\images\before\Hardoi_2018-07-04_before_7788_12980.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_12980.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_12980.tif,train
Hardoi,7788,13216,D:\CV\images\before\Hardoi_2018-07-04_before_7788_13216.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_13216.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_13216.tif,train
Hardoi,7788,13452,D:\CV\images\before\Hardoi_2018-07-04_before_7788_13452.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_13452.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_13452.tif,train
Hardoi,7788,13688,D:\CV\images\before\Hardoi_2018-07-04_before_7788_13688.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_13688.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_13688.tif,train
Hardoi,7788,13924,D:\CV\images\before\Hardoi_2018-07-04_before_7788_13924.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_13924.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_13924.tif,train
Hardoi,7788,15340,D:\CV\images\before\Hardoi_2018-07-04_before_7788_15340.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_15340.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_15340.tif,train
Hardoi,7788,15576,D:\CV\images\before\Hardoi_2018-07-04_before_7788_15576.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_15576.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_15576.tif,train
Hardoi,7788,16520,D:\CV\images\before\Hardoi_2018-07-04_before_7788_16520.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_16520.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_16520.tif,train
Hardoi,7788,16756,D:\CV\images\before\Hardoi_2018-07-04_before_7788_16756.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_16756.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_16756.tif,train
Hardoi,7788,16992,D:\CV\images\before\Hardoi_2018-07-04_before_7788_16992.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_16992.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_16992.tif,train
Hardoi,7788,17228,D:\CV\images\before\Hardoi_2018-07-04_before_7788_17228.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_17228.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_17228.tif,train
Hardoi,7788,17464,D:\CV\images\before\Hardoi_2018-07-04_before_7788_17464.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_17464.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_17464.tif,train
Hardoi,7788,17700,D:\CV\images\before\Hardoi_2018-07-04_before_7788_17700.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_17700.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_17700.tif,train
Hardoi,7788,17936,D:\CV\images\before\Hardoi_2018-07-04_before_7788_17936.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_17936.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_17936.tif,train
Hardoi,7788,18172,D:\CV\images\before\Hardoi_2018-07-04_before_7788_18172.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_18172.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_18172.tif,train
Hardoi,7788,18408,D:\CV\images\before\Hardoi_2018-07-04_before_7788_18408.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_18408.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_18408.tif,train
Hardoi,7788,18644,D:\CV\images\before\Hardoi_2018-07-04_before_7788_18644.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_18644.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_18644.tif,train
Hardoi,7788,18880,D:\CV\images\before\Hardoi_2018-07-04_before_7788_18880.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_18880.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_18880.tif,train
Hardoi,7788,19116,D:\CV\images\before\Hardoi_2018-07-04_before_7788_19116.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_19116.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_19116.tif,train
Hardoi,7788,19352,D:\CV\images\before\Hardoi_2018-07-04_before_7788_19352.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_19352.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_19352.tif,train
Hardoi,7788,19588,D:\CV\images\before\Hardoi_2018-07-04_before_7788_19588.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_19588.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_19588.tif,train
Hardoi,7788,19824,D:\CV\images\before\Hardoi_2018-07-04_before_7788_19824.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_19824.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_19824.tif,train
Hardoi,7788,20060,D:\CV\images\before\Hardoi_2018-07-04_before_7788_20060.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_20060.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_20060.tif,train
Hardoi,7788,20296,D:\CV\images\before\Hardoi_2018-07-04_before_7788_20296.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_20296.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_20296.tif,train
Hardoi,7788,20532,D:\CV\images\before\Hardoi_2018-07-04_before_7788_20532.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_20532.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_20532.tif,train
Hardoi,7788,20768,D:\CV\images\before\Hardoi_2018-07-04_before_7788_20768.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_20768.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_20768.tif,train
Hardoi,7788,21004,D:\CV\images\before\Hardoi_2018-07-04_before_7788_21004.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_21004.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_21004.tif,train
Hardoi,7788,21240,D:\CV\images\before\Hardoi_2018-07-04_before_7788_21240.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_21240.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_21240.tif,train
Hardoi,7788,21476,D:\CV\images\before\Hardoi_2018-07-04_before_7788_21476.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_21476.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_21476.tif,train
Hardoi,7788,21712,D:\CV\images\before\Hardoi_2018-07-04_before_7788_21712.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_21712.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_21712.tif,train
Hardoi,7788,21948,D:\CV\images\before\Hardoi_2018-07-04_before_7788_21948.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_21948.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_21948.tif,train
Hardoi,7788,22184,D:\CV\images\before\Hardoi_2018-07-04_before_7788_22184.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_22184.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_22184.tif,train
Hardoi,7788,22420,D:\CV\images\before\Hardoi_2018-07-04_before_7788_22420.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_22420.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_22420.tif,train
Hardoi,7788,22656,D:\CV\images\before\Hardoi_2018-07-04_before_7788_22656.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_22656.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_22656.tif,train
Hardoi,7788,22892,D:\CV\images\before\Hardoi_2018-07-04_before_7788_22892.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_22892.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_22892.tif,train
Hardoi,7788,23128,D:\CV\images\before\Hardoi_2018-07-04_before_7788_23128.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_23128.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_23128.tif,train
Hardoi,7788,23364,D:\CV\images\before\Hardoi_2018-07-04_before_7788_23364.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_23364.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_23364.tif,train
Hardoi,7788,23600,D:\CV\images\before\Hardoi_2018-07-04_before_7788_23600.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_23600.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_23600.tif,train
Hardoi,7788,23836,D:\CV\images\before\Hardoi_2018-07-04_before_7788_23836.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_23836.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_23836.tif,train
Hardoi,7788,24072,D:\CV\images\before\Hardoi_2018-07-04_before_7788_24072.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_24072.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_24072.tif,train
Hardoi,7788,24308,D:\CV\images\before\Hardoi_2018-07-04_before_7788_24308.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_24308.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_24308.tif,train
Hardoi,7788,24544,D:\CV\images\before\Hardoi_2018-07-04_before_7788_24544.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_24544.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_24544.tif,train
Hardoi,7788,24780,D:\CV\images\before\Hardoi_2018-07-04_before_7788_24780.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_24780.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_24780.tif,train
Hardoi,7788,25016,D:\CV\images\before\Hardoi_2018-07-04_before_7788_25016.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_25016.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_25016.tif,train
Hardoi,7788,25252,D:\CV\images\before\Hardoi_2018-07-04_before_7788_25252.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_25252.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_25252.tif,train
Hardoi,7788,25488,D:\CV\images\before\Hardoi_2018-07-04_before_7788_25488.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_25488.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_25488.tif,train
Hardoi,7788,25724,D:\CV\images\before\Hardoi_2018-07-04_before_7788_25724.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_25724.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_25724.tif,train
Hardoi,7788,25960,D:\CV\images\before\Hardoi_2018-07-04_before_7788_25960.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_25960.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_25960.tif,train
Hardoi,7788,26196,D:\CV\images\before\Hardoi_2018-07-04_before_7788_26196.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_26196.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_26196.tif,train
Hardoi,7788,26432,D:\CV\images\before\Hardoi_2018-07-04_before_7788_26432.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_26432.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_26432.tif,train
Hardoi,7788,26668,D:\CV\images\before\Hardoi_2018-07-04_before_7788_26668.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_26668.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_26668.tif,train
Hardoi,7788,26904,D:\CV\images\before\Hardoi_2018-07-04_before_7788_26904.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_26904.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_26904.tif,train
Hardoi,7788,27140,D:\CV\images\before\Hardoi_2018-07-04_before_7788_27140.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_27140.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_27140.tif,train
Hardoi,7788,27376,D:\CV\images\before\Hardoi_2018-07-04_before_7788_27376.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_27376.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_27376.tif,train
Hardoi,7788,27612,D:\CV\images\before\Hardoi_2018-07-04_before_7788_27612.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_27612.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_27612.tif,train
Hardoi,7788,27848,D:\CV\images\before\Hardoi_2018-07-04_before_7788_27848.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_27848.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_27848.tif,train
Hardoi,7788,28084,D:\CV\images\before\Hardoi_2018-07-04_before_7788_28084.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_28084.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_28084.tif,train
Hardoi,7788,28320,D:\CV\images\before\Hardoi_2018-07-04_before_7788_28320.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_28320.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_28320.tif,train
Hardoi,7788,28556,D:\CV\images\before\Hardoi_2018-07-04_before_7788_28556.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_28556.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_28556.tif,train
Hardoi,7788,28792,D:\CV\images\before\Hardoi_2018-07-04_before_7788_28792.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_28792.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_28792.tif,train
Hardoi,7788,29028,D:\CV\images\before\Hardoi_2018-07-04_before_7788_29028.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_29028.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_29028.tif,train
Hardoi,7788,29264,D:\CV\images\before\Hardoi_2018-07-04_before_7788_29264.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_29264.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_29264.tif,train
Hardoi,7788,29500,D:\CV\images\before\Hardoi_2018-07-04_before_7788_29500.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_29500.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_29500.tif,train
Hardoi,7788,29736,D:\CV\images\before\Hardoi_2018-07-04_before_7788_29736.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_29736.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_29736.tif,train
Hardoi,7788,29972,D:\CV\images\before\Hardoi_2018-07-04_before_7788_29972.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_29972.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_29972.tif,train
Hardoi,7788,30208,D:\CV\images\before\Hardoi_2018-07-04_before_7788_30208.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_30208.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_30208.tif,train
Hardoi,7788,30444,D:\CV\images\before\Hardoi_2018-07-04_before_7788_30444.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_30444.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_30444.tif,train
Hardoi,7788,31152,D:\CV\images\before\Hardoi_2018-07-04_before_7788_31152.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_31152.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_31152.tif,train
Hardoi,7788,31388,D:\CV\images\before\Hardoi_2018-07-04_before_7788_31388.tif,D:\CV\images\after\Hardoi_2018-09-02_after_7788_31388.tif,D:\CV\masks\Hardoi_2018-07-04_mask_7788_31388.tif,train
Hardoi,8024,0,D:\CV\images\before\Hardoi_2018-07-04_before_8024_0.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_0.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_0.tif,test
Hardoi,8024,236,D:\CV\images\before\Hardoi_2018-07-04_before_8024_236.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_236.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_236.tif,test
Hardoi,8024,472,D:\CV\images\before\Hardoi_2018-07-04_before_8024_472.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_472.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_472.tif,test
Hardoi,8024,708,D:\CV\images\before\Hardoi_2018-07-04_before_8024_708.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_708.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_708.tif,test
Hardoi,8024,944,D:\CV\images\before\Hardoi_2018-07-04_before_8024_944.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_944.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_944.tif,test
Hardoi,8024,1180,D:\CV\images\before\Hardoi_2018-07-04_before_8024_1180.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_1180.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_1180.tif,test
Hardoi,8024,1416,D:\CV\images\before\Hardoi_2018-07-04_before_8024_1416.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_1416.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_1416.tif,test
Hardoi,8024,1652,D:\CV\images\before\Hardoi_2018-07-04_before_8024_1652.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_1652.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_1652.tif,test
Hardoi,8024,1888,D:\CV\images\before\Hardoi_2018-07-04_before_8024_1888.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_1888.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_1888.tif,test
Hardoi,8024,2124,D:\CV\images\before\Hardoi_2018-07-04_before_8024_2124.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_2124.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_2124.tif,test
Hardoi,8024,2360,D:\CV\images\before\Hardoi_2018-07-04_before_8024_2360.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_2360.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_2360.tif,test
Hardoi,8024,2596,D:\CV\images\before\Hardoi_2018-07-04_before_8024_2596.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_2596.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_2596.tif,test
Hardoi,8024,2832,D:\CV\images\before\Hardoi_2018-07-04_before_8024_2832.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_2832.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_2832.tif,test
Hardoi,8024,3068,D:\CV\images\before\Hardoi_2018-07-04_before_8024_3068.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_3068.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_3068.tif,test
Hardoi,8024,3304,D:\CV\images\before\Hardoi_2018-07-04_before_8024_3304.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_3304.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_3304.tif,test
Hardoi,8024,3540,D:\CV\images\before\Hardoi_2018-07-04_before_8024_3540.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_3540.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_3540.tif,test
Hardoi,8024,3776,D:\CV\images\before\Hardoi_2018-07-04_before_8024_3776.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_3776.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_3776.tif,test
Hardoi,8024,4012,D:\CV\images\before\Hardoi_2018-07-04_before_8024_4012.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_4012.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_4012.tif,test
Hardoi,8024,4248,D:\CV\images\before\Hardoi_2018-07-04_before_8024_4248.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_4248.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_4248.tif,test
Hardoi,8024,4484,D:\CV\images\before\Hardoi_2018-07-04_before_8024_4484.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_4484.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_4484.tif,test
Hardoi,8024,5192,D:\CV\images\before\Hardoi_2018-07-04_before_8024_5192.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_5192.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_5192.tif,val
Hardoi,8024,5428,D:\CV\images\before\Hardoi_2018-07-04_before_8024_5428.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_5428.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_5428.tif,val
Hardoi,8024,5664,D:\CV\images\before\Hardoi_2018-07-04_before_8024_5664.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_5664.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_5664.tif,val
Hardoi,8024,5900,D:\CV\images\before\Hardoi_2018-07-04_before_8024_5900.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_5900.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_5900.tif,val
Hardoi,8024,6136,D:\CV\images\before\Hardoi_2018-07-04_before_8024_6136.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_6136.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_6136.tif,val
Hardoi,8024,6372,D:\CV\images\before\Hardoi_2018-07-04_before_8024_6372.tif,D:\CV\images\after\Hardoi_2018-09-02_after_8024_6372.tif,D:\CV\masks\Hardoi_2018-07-04_mask_8024_6372.tif,val
